Time (min),Blood Glucose (mg/dl),Sensor Glucose Readings(mg/dl)
2072,123.2949007445143,110.2154014889398
2073,122.3990528382472,110.1687055879512
2074,121.4867086251759,110.2062135861277
2075,120.5648288576058,110.3290555243892
2076,119.6431375782109,110.5390161589765
2077,118.7326269395148,110.838670353561
2078,117.8431461951186,111.2313140840421
2079,116.9821284089482,111.5124836430248
2080,116.1547849883617,111.6861798888906
2081,115.3648429037245,111.7564391513637
2082,114.6149005666364,111.7272204656582
2083,113.9060927746791,111.6022917512732
2084,113.2387202144188,111.3851421800602
2085,112.6124531554602,111.0789445329379
2086,112.0264094929893,110.6865306283117
2087,111.4792179332383,110.2103752865133
2088,110.969068933903,109.6525868436081
2089,110.4937562282354,109.0149026501848
2090,110.0507121506018,108.2986884028122
2091,109.6394131810881,107.505003194602
2092,109.2606908205334,106.6349156658147
2093,108.9108057406858,105.6892234403303
2094,108.5857724575328,104.8220575970555
2095,108.2815127759257,104.0333944373992
2096,107.993919505214,103.3228435531232
2097,107.7189296504253,102.6896815084087
2098,107.4526018337079,102.1328893165791
2099,107.1911914094753,101.6511934567744
2100,106.9312168056265,101.2431096030574
2101,106.6695119945299,100.9069877851339
2102,106.4032621945113,100.6410574531487
2103,106.1300222704601,100.4434709049083
2104,105.8477192811114,100.3123437196885
2105,105.5546419077543,100.2457911595308
2106,105.249420059103,100.241959869218
2107,104.9309979230209,100.2990545653078
2108,104.5986033390392,100.415359710658
2109,104.2517157940503,100.4673866659321
2110,103.8900347426853,100.4536256606998
2111,103.5134494107462,100.3726846348741
2112,103.1220107942882,100.2232944255223
2113,102.7159062267173,100.0043110827142
2114,102.2954366422903,99.71471581123609
2115,101.8609964999438,99.35361299379953
2116,101.4130562282919,98.9202267020174
2117,100.9521469944422,98.41389604939872
2118,100.4788475724258,97.83406968955309
2119,99.99377308104543,97.18029971493921
2120,99.49756536806409,96.4522351680485
2121,98.99088483242622,95.64961533840602
2122,98.4744034948479,94.7722629852562
2123,97.9487991471764,93.8200775970593
2124,97.41475043083523,92.89906931928496
2125,96.87293271352108,92.00927143804573
2126,96.32401465060909,91.15077473724106
2127,95.7686553332427,90.32372158586865
2128,95.20750193879826,89.52830032432041
2129,94.64118781139562,88.76473996457709
2130,94.07033091050477,88.03330521185059
2131,93.49553257463121,87.33429180938639
2132,92.9173765547181,86.66802220357316
2133,92.33642827843994,86.03484152298716
2134,91.75323431213295,85.43511386233993
2135,91.16832199184778,84.86921886034074
2136,90.58219919904177,84.33754855909662
2137,89.99535425985717,83.84050453174473
2138,89.40825594984948,83.37849526445153
2139,88.82135358851636,82.9128040087287
2140,88.23507721009804,82.44384616956027
2141,87.64983779893294,81.97203759581619
2142,87.06602757920389,81.49779283887005
2143,86.48402035024314,81.02152359614244
2144,85.90417185971047,80.54363732666906
2145,85.32682020794765,80.0645360263081
2146,84.75228627766849,79.58461515075419
2147,84.1808741838855,79.10426267509862
2148,83.61287173961998,78.62385827926194
2149,83.04855093350551,78.14377264920958
2150,82.4881684158872,77.66436688444321
2151,81.93196599045125,77.18599200282965
2152,81.38017110879828,76.70898853438496
2153,80.83299736570945,76.23368619616815
2154,80.29064499314826,75.76332901696316
2155,79.75330135130359,75.29822440088898
2156,79.22114141520977,74.83866837961978
2157,78.6943282556857,74.38494554327744
2158,78.17301351351728,73.9373290205221
2159,77.65733786596961,73.49608050276147
2160,77.14743148486069,73.06145030778309
2161,76.64341448555628,72.63367747847157
2162,76.145397366361,72.21298991261224
2163,75.6534814378831,71.79960452009925
2164,75.16775924204117,71.3937274041638
2165,74.68831496046288,70.9955540635169
2166,74.2152248120978,70.60526961256151
2167,73.74855743993128,70.22304901707125
2168,73.28837428674349,69.84905734296056
2169,72.83472995990884,69.45318759667948
2170,72.38767258527612,69.03558583247334
2171,71.94724415021012,68.59638900890954
2172,71.5134808359107,68.13572527026389
2173,71.0864133391571,67.65371423200581
2174,70.66606718365279,67.15046726906999
2175,70.25246302117064,66.6260878057364
2176,69.84561692272028,66.0806716060666
2177,69.44554065997774,65.51430706395867
2178,69.05224197723525,64.927075491991
2179,68.665724854143,64.3190514083226
2180,68.28598975952853,63.69030282100948
2181,67.91303389659066,63.04089150918033
2182,67.54685143977542,62.37087330059136
2183,67.18743376365123,61.68029834515271
2184,66.83476966410882,61.00574820912393
2185,66.48884557221982,60.34726248953377
2186,66.1496457610956,59.70487589884245
2187,65.81715254609539,59.07861851950832
2188,65.49134647874031,58.46851605337259
2189,65.17220653469754,57.87459006577834
2190,64.85971029620696,57.29685822438113
2191,64.55383412933098,56.73533453264622
2192,64.25455335641792,56.19002955806222
2193,63.96184242417885,55.66095065513436
2194,63.67567506778986,55.14810218325103
2195,63.39602447144365,54.65148571954637
2196,63.12286342578897,54.17110026691009
2197,62.85616448271205,53.7069424573213
2198,62.59590010793234,53.25900675070962
2199,62.34204283190485,52.88161455017543
2200,62.09456539954424,52.5747565514074
2201,61.85344091931172,52.33842185019703
2202,61.61864301223399,52.17259812593834
2203,61.39014596145661,52.07727182204434
2204,61.16792486296958,52.05242832363478
2205,60.95195577818418,52.09805213287693
2206,60.7422158890847,52.21412704238988
2207,60.5386836567295,52.40063630715335
2208,60.34133898393119,52.65756281539451
2209,60.1501633830077,52.98488925896103
2210,59.96514014956423,53.38259830372645
2211,59.78625454334035,53.8506727606141
2212,59.61349397723845,54.38909575787039
2213,59.44684821573838,54.99785091526532
2214,59.28630958399803,55.56436502756303
2215,59.13187318904198,56.08862323159746
2216,58.98353715454738,56.57061169747517
2217,58.84130287084722,57.01031781836546
2218,58.70517526188424,57.40773040647036
2219,58.57516307095858,57.76283989622732
2220,58.45127916721564,58.07563855587279
2221,58.33354087490719,58.34612070857364
2222,58.22197032752081,58.57428296440965
2223,58.11659484889204,58.76012446456559
2224,58.01744736337207,58.90364713915728
2225,57.92456683699231,59.00485598016994
2226,57.83799875130727,59.06375933101745
2227,57.7577956111595,59.08036919422839
2228,57.68401748692526,59.05470155871237
2229,57.61673259077912,59.07211061961874
2230,57.55601788504025,59.13262140515852
2231,57.5019597185808,59.23626404123065
2232,57.4546544843904,59.38307416730623
2233,57.41420928744944,59.5730933746319
2234,57.38074260675888,59.8063696649792
2235,57.35438492832817,60.08295792656514
2236,57.33527931669507,60.40292042158202
2237,57.32358188065486,60.76632727683496
2238,57.31946207381705,61.17325696509928
2239,57.32310275197025,61.62379675975735
2240,57.33469988682928,62.11804313882676
2241,57.35446180984033,62.65610210644399
2242,57.38260783143349,63.23808939009202
2243,57.41936605286948,63.86413046039592
2244,57.46497016400134,64.39303252168037
2245,57.51965500780049,64.8249395372161
2246,57.58365070127472,65.16000348253412
2247,57.65717514499873,65.39838286931472
2248,57.74042484354585,65.5402406509564
2249,57.83356410785854,65.58574141536012
2250,57.93671292103166,65.53504779453272
2251,58.04993400873297,65.38831606387487
2252,58.17321993076529,65.14569096781308
2253,58.30648124520569,64.80729988990483
2254,58.44953692218597,64.3732465763565
2255,58.60210813856485,63.84360470838069
2256,58.76381633775878,63.21841168425073
2257,58.93418601335986,62.49766300067733
2258,59.11265214734843,61.68130760559688
2259,59.29857171307881,60.93445270755318
2260,59.49123824616978,60.25694554085402
2261,59.68989826248188,59.64858123638216
2262,59.89376827744015,59.10910405682615
2263,60.10205132250933,58.63821003679262
2264,60.31395210180801,58.235550814867
2265,60.52869021898364,57.90073839977678
2266,60.74551117834096,57.63335059750114
2267,60.96369509163942,57.43293683493224
2268,61.18256318922744,57.299024141422
2269,61.40148234195619,57.23112308525031
2270,61.61986785762215,57.22873350184606
2271,61.83718483477272,57.29134989012256
2272,62.05294834968539,57.41846638970028
2273,62.26672272944535,57.60958128350011
2274,62.47812013307875,57.82282697821138
2275,62.68679862906556,58.05772152799108
2276,62.89245992470321,58.31379759933097
2277,63.09484687269195,58.59060497046914
2278,63.29374085390064,58.88771257518475
2279,63.48895911281776,59.20471012448462
2280,63.68035210356096,59.54120934268021
2281,63.86780088916149,59.89684485556036
2282,64.05121462471264,60.27127476824054
2283,64.23052814541141,60.66418096918585
2284,64.40569967309189,61.07526919515897
2285,64.57670864915163,61.50426888966887
2286,64.7435536974691,61.95093288506939
2287,64.90625071771329,62.41503693591429
2288,65.0648311071192,62.89637912861482
2289,65.21934010715009,63.32782775390704
2290,65.36983527033773,63.70922340638923
2291,65.51638504185705,64.04042671280098
2292,65.6590674499582,64.32131744891352
2293,65.79796889916857,64.55179362278575
2294,65.93318306013131,64.73177053638076
2295,66.0648098500193,64.8611798359081
2296,66.1929544976192,64.9399685597867
2297,66.31772668739359,64.96809819179954
2298,66.43923977707814,64.94554372582981
2299,66.55761008364216,64.8722927475149
2300,66.6729562327229,64.74834453722285
2301,66.78539856692802,64.57370919793111
2302,66.8950586086823,64.34840681086516
2303,67.00205857356782,64.07246662111974
2304,67.10652093037162,63.80283026844307
2305,67.20856800430629,63.53954301033792
2306,67.30832162010913,63.28265701931277
2307,67.40590278195103,63.03223070066661
2308,67.50143138730006,62.78832804443411
2309,67.59502597208434,62.55101801134931
2310,67.68680348468577,62.32037395246935
2311,67.77687908647194,62.09647306191742
2312,67.86536597673617,61.87939586205424
2313,67.9523752400687,61.66922572026484
2314,68.0380157143235,61.46604839644923
2315,68.12239387747782,61.26995162022859
2316,68.20561375180455,61.08102469681977
2317,68.2877768238919,60.8993581404887
2318,68.36898197915203,60.7250433344638
2319,68.44932544955856,60.60253604167482
2320,68.5289007734462,60.53192846317149
2321,68.60779876629083,60.51331279608579
2322,68.68610750146844,60.5467809880031
2323,68.7639123000658,60.63242451212629
2324,68.84129572888455,60.77033416213679
2325,68.91833760584501,60.96059986568029
2326,68.99511501205555,61.20331051543315
2327,69.07170230986904,61.49855381673592
2328,69.1481711663001,61.84641615081271
2329,69.22459058122416,62.24698245262944
2330,69.30102691982522,62.7003361024795
2331,69.3775439487999,63.20655883042068
2332,69.45420287586468,63.76573063272419
2333,69.53106239214932,64.37792969953249
2334,69.60817871709241,65.01995132766247
2335,69.68560564548679,65.69186991901094
2336,69.76339459635128,66.3937579120849
2337,69.8415946633318,67.12568574718397
2338,69.92025266636057,67.88772183931124
2339,69.99941320432453,68.67993255821844
2340,70.07911870851648,69.50238221502399
2341,70.15940949666177,70.35513305487314
2342,70.24032382733233,71.23824525513953
2343,70.32189795457688,72.15177692869649
2344,70.40416618261216,73.09578413181396
2345,70.48716092043487,74.07032087626386
2346,70.57091273622757,75.07543914524214
2347,70.6554504114445,76.11118891274015
2348,70.7408009944752,77.1776181660214
2349,70.82698985379422,78.15815941253102
2350,70.91404073051584,79.05285674434137
2351,71.00197579028126,79.86175234974733
2352,71.09081567441484,80.58488654515425
2353,71.18057955029346,81.22229780866412
2354,71.2712851608805,81.77402281513436
2355,71.36294887338255,82.24009647249927
2356,71.45558572699296,82.62055195916032
2357,71.54920947969224,82.91542076226493
2358,71.64383265408003,83.12473271670818
2359,71.73946658221861,83.24851604470419
2360,71.83612144947185,83.28679739578597
2361,71.93380633732741,83.23960188710448
2362,72.03252926519403,83.106953143908
2363,72.13229723116844,82.88887334009286
2364,72.23311625176976,82.64458009665695
2365,72.33499140064197,82.374092806244
2366,72.43792684622716,82.07742953127851
2367,72.5419258884147,81.75460704389593
2368,72.64699099417345,81.40564086553077
2369,72.75312383217582,81.03054530610274
2370,72.86032530642392,80.62933350274662
2371,72.96859558888977,80.20201745803769
2372,73.07793415118269,79.74860807766997
2373,73.1883397952575,79.2691152075496
2374,73.2998106831794,78.76354767027037
2375,73.41234436596054,78.23191330094292
2376,73.52593781148568,77.67421898235268
2377,73.64058743154366,77.09047067942626
2378,73.75628910798257,76.48067347298836
2379,73.87303821800666,75.95247980118428
2380,73.99082965863364,75.50589307500088
2381,74.10965787033092,75.14091591821102
2382,74.22951685984972,74.85755019817952
2383,74.35040022227608,74.65579705591597
2384,74.47230116231798,74.5356569353722
2385,74.59521251484749,74.49712961198492
2386,74.71912676471727,74.54021422046486
2387,74.84403606587013,74.66490928183616
2388,74.96993225976087,74.87121272973059
2389,75.09680689310888,75.15912193594247
2390,75.22465123500028,75.52863373525169
2391,75.35345629335785,75.97974444952291
2392,75.4832128307969,76.51244991108996
2393,75.61391137988508,77.12674548543532
2394,75.7455422578236,77.7684556624263
2395,75.87809558056732,78.43757493911555
2396,76.01156127640077,79.13409740962271
2397,76.14592909898673,79.8580167851063
2398,76.28118863990382,80.60932641308891
2399,76.41732934068926,81.38801929614904
2400,76.55434050440252,82.19408810999232
2401,76.69221130672507,83.02752522091609
2402,76.83093080661173,83.88832270268036
2403,76.97048795650778,84.77647235279926
2404,77.1108716121467,85.69196570826652
2405,77.25207054194223,86.63479406072881
2406,77.3940734359885,87.604948471121
2407,77.53686891468166,88.60241978377672
2408,77.68044553697565,89.62719864002821
2409,77.82479180828521,90.56926360515844
